airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
3,60,2,5,0,1,5,1,9.58,15,3549
5,1468,2,2,0,5,5,0,5.83,27,53164
1,858,0,1,0,5,4,0,16.17,49,60508
5,1552,2,2,0,4,0,0,13.83,35,57017
0,1197,5,1,0,2,2,1,14.58,23,13840
1,800,5,4,0,5,2,0,14.42,13,53152
5,1471,0,4,0,5,5,1,10.5,42,6568
0,1148,0,1,2,4,3,1,1.17,38,1714
5,1548,5,4,2,0,2,0,2.17,7,34460
1,715,1,0,0,0,5,0,26.58,21,31622
5,1445,4,1,0,5,5,1,12.92,17,6921
5,1467,0,4,0,5,5,0,14.08,44,74956
5,1458,4,2,0,5,0,0,5.25,38,52287
5,1483,1,1,0,2,0,1,12.25,38,4755
1,801,0,1,0,2,3,1,12.58,2,12847
5,1541,2,4,0,2,1,1,8.25,41,4979
5,1486,1,1,0,5,5,0,16.92,17,61873
5,1516,2,5,1,2,4,1,20.25,24,9349
2,935,3,1,0,5,5,1,14.25,16,4452
1,797,5,1,0,5,3,1,13.5,6,7584
2,1093,2,1,0,2,0,1,8.17,35,6297
0,1236,5,0,1,2,4,1,6.67,19,2836
1,842,4,2,0,4,2,0,13.92,16,48079
5,1520,3,5,0,2,2,0,22.17,34,47395
1,747,0,4,0,5,5,0,11.17,41,54684
3,52,2,4,0,0,1,1,7.58,13,7950
5,1477,1,4,0,5,2,0,13.25,42,57920
0,1177,3,1,0,2,0,1,9.67,40,2623
1,862,0,5,0,0,1,1,15.67,43,6444
1,895,4,1,1,2,3,1,12.0,6,14364
3,95,2,5,2,5,3,1,2.25,42,3013
5,1505,5,5,2,5,0,1,1.83,23,2074
0,1127,0,0,2,2,1,1,0.92,49,1603
5,1481,1,0,0,2,0,1,6.75,6,9105
3,605,2,0,0,5,0,1,8.5,20,10680
3,204,2,5,0,1,3,1,9.08,30,2098
3,179,4,2,0,3,2,1,7.5,21,6489
1,888,0,2,0,2,5,1,23.17,33,6191
1,840,4,1,0,2,5,0,11.0,13,50271
4,1319,1,4,0,4,2,1,24.33,17,4048
1,810,5,2,2,5,2,1,2.5,46,2464
2,929,2,1,2,4,0,1,2.58,44,4501
3,525,0,0,0,2,4,1,6.58,41,3393
3,31,5,4,0,0,3,1,4.25,24,7361
1,749,3,4,0,2,0,0,8.42,17,37546
2,1059,3,1,0,2,4,1,11.25,41,4613
5,1453,5,1,0,2,2,1,10.75,8,16443
5,1495,5,1,2,1,0,0,1.83,18,20684
5,1520,3,5,2,5,5,1,1.42,13,4453
2,1093,2,1,0,0,5,1,6.08,43,7234
3,388,0,2,2,2,3,1,1.5,29,1714
5,1548,5,4,0,2,4,1,7.67,30,5949
4,1385,4,1,0,5,5,1,15.0,21,5339
1,822,5,2,0,2,0,1,24.75,8,8988
1,868,3,5,0,2,4,1,22.33,4,12538
5,1528,0,1,0,5,2,1,14.92,27,3346
3,58,0,2,2,5,2,1,2.92,7,7488
3,363,4,5,2,3,1,1,2.33,44,2966
1,858,0,1,0,5,4,1,16.17,2,20509
5,1549,2,4,0,5,1,1,14.25,43,4979
5,1492,1,5,0,5,4,1,25.67,28,5937
5,1550,5,4,0,2,0,1,8.25,32,6450
5,1477,1,4,0,1,0,0,22.08,41,44144
2,1025,5,5,0,4,2,1,11.17,34,5337
1,756,3,1,0,5,2,1,17.0,3,14953
3,149,2,5,2,3,5,1,2.08,49,2791
5,1490,1,4,0,2,5,0,6.92,13,61873
1,761,1,2,0,2,4,1,26.17,38,6044
3,380,4,0,2,2,3,1,2.33,8,6699
5,1560,5,2,0,0,3,0,18.08,6,60365
1,872,5,5,0,2,1,1,21.5,37,5152
4,1420,2,4,0,2,3,1,6.08,6,5955
5,1520,3,5,0,4,4,0,12.08,8,52726
1,737,2,1,0,4,1,0,29.5,31,48948
1,794,5,2,0,4,2,1,15.92,38,4221
5,1507,2,4,0,4,0,1,22.42,11,9840
1,705,4,4,0,5,5,1,11.75,40,5523
5,1520,3,5,0,2,4,0,22.33,15,52726
5,1543,2,0,0,2,1,1,5.58,29,9000
1,833,4,0,0,5,2,0,10.75,24,53743
0,1162,4,4,0,3,5,1,14.92,45,3379
5,1527,3,2,0,0,2,1,19.67,29,6558
5,1429,5,0,0,2,2,0,27.5,23,44069
5,1458,4,2,0,4,0,0,17.17,38,52287
5,1506,0,1,0,0,2,1,7.83,21,4111
5,1445,4,1,0,5,1,1,15.58,4,13728
1,887,0,4,0,5,2,1,12.17,39,5568
5,1476,5,1,0,2,2,0,13.17,11,51372
5,1459,4,0,0,1,5,1,16.58,7,14154
5,1475,0,2,0,2,4,1,25.75,40,8112
1,765,3,4,0,5,5,0,10.83,44,45883
5,1506,0,1,0,0,2,1,7.42,19,4111
5,1553,2,5,0,4,0,1,13.08,22,4482
1,797,5,1,0,2,4,1,12.08,25,4556
5,1468,2,2,2,5,0,1,2.83,29,4501
3,173,2,1,0,4,1,1,4.92,4,7950
5,1445,4,1,1,2,0,1,11.67,40,8111
2,1031,5,0,0,5,2,1,5.0,11,11877
5,1520,3,5,0,4,2,1,12.08,32,6292
5,1442,4,4,0,2,5,1,8.08,38,9601
5,1496,0,4,0,4,1,1,27.33,34,4792
5,1542,5,5,0,4,4,0,11.67,33,62045
1,722,1,1,1,5,0,1,15.58,10,20898
1,716,1,4,0,4,0,0,23.0,24,60260
5,1483,1,1,0,4,4,0,26.67,21,54896
2,1062,4,1,0,0,2,1,7.5,47,6324
5,1513,0,5,0,0,2,0,16.42,5,62793
1,714,4,0,0,4,3,1,22.42,39,4724
3,197,5,0,2,0,3,1,1.33,11,4263
5,1492,1,5,0,2,0,0,21.75,9,60260
5,1501,0,4,0,2,4,0,7.33,4,63577
5,1484,2,1,0,5,5,1,15.5,15,5227
5,1467,0,4,0,2,3,0,7.25,32,56588
5,1552,2,2,0,1,3,1,12.83,43,6172
1,862,0,5,2,5,2,1,2.92,41,4491
1,764,2,4,0,4,0,1,25.0,3,9840
3,568,4,4,0,5,0,1,10.5,25,6977
3,393,4,2,0,3,2,1,6.83,18,6489
3,660,4,4,0,2,5,1,7.5,15,7959
3,362,4,4,0,2,0,1,9.5,19,6489
5,1501,0,4,0,5,1,1,13.58,47,4672
2,1006,5,5,0,4,3,1,12.25,32,3916
4,1371,1,5,0,5,2,1,24.0,32,5100
5,1503,0,2,0,4,2,0,16.58,45,57081
1,890,0,2,1,4,1,1,15.92,40,5788
1,722,1,1,0,0,4,1,8.33,42,4363
5,1499,0,2,2,5,5,0,1.92,8,20760
5,1456,4,5,0,2,1,0,23.33,25,55502
2,1116,0,4,0,5,4,1,13.92,35,6276
2,1108,4,0,0,2,2,1,6.08,35,6324
1,819,4,4,0,4,2,1,23.5,39,5810
5,1477,1,4,0,2,4,1,8.33,15,16634
5,1449,4,2,0,0,3,1,17.83,44,5632
3,68,2,2,2,5,4,1,2.33,39,3999
3,379,0,2,0,5,3,1,5.67,13,4338
5,1463,0,1,0,5,1,1,14.75,26,6412
0,1137,2,4,0,2,3,1,8.17,36,2050
1,772,2,4,0,0,0,1,6.17,5,9840
3,244,4,1,2,4,3,1,2.25,37,2603
5,1454,4,4,0,1,0,1,21.42,48,6195
1,705,4,4,0,2,5,0,7.58,21,50271
3,566,4,5,2,3,0,1,2.75,22,3862
1,715,2,4,0,4,3,1,24.08,6,11310
2,1101,2,0,0,5,5,1,7.08,14,5954
5,1539,2,1,0,5,3,0,13.42,30,53937
5,1557,2,0,0,5,0,0,8.08,31,54777
1,842,4,2,0,0,2,1,18.08,37,6494
3,455,5,0,0,5,4,1,6.33,32,3980
5,1474,2,0,1,5,1,1,8.83,17,8719
2,1009,5,1,0,5,3,1,14.67,18,3916
3,436,1,5,0,1,5,1,9.0,38,2840
3,197,5,0,0,2,4,1,6.5,26,6611
5,1520,3,5,0,4,0,0,11.25,22,41974
1,909,1,4,0,5,5,1,13.08,23,8418
1,801,0,1,0,5,2,1,13.67,8,10744
5,1558,5,4,0,5,1,1,9.83,10,15603
5,1540,5,0,0,4,0,1,18.0,27,6450
3,530,5,2,0,3,1,1,5.67,33,1890
3,379,0,2,0,5,3,1,5.67,41,1694
5,1528,0,1,2,4,3,1,1.17,28,1714
3,486,3,0,0,5,4,1,8.67,23,5293
3,106,2,4,0,0,4,1,5.58,46,3754
3,199,0,5,2,5,1,1,0.83,8,3498
0,1164,4,0,0,5,0,1,6.92,27,4056
1,872,5,5,0,4,3,0,13.0,8,45693
0,1223,2,5,0,0,5,1,14.25,33,2409
1,763,3,2,0,2,1,0,26.75,19,51595
1,799,5,2,0,5,2,1,26.42,3,10826
1,761,1,2,0,3,0,0,7.17,44,60260
2,1085,2,2,0,3,5,1,9.33,21,3330
5,1454,4,4,0,4,1,0,22.42,9,64238
5,1483,1,1,0,2,2,0,11.08,24,57920
4,1321,4,4,0,2,2,1,7.5,27,9136
5,1442,4,4,0,5,5,1,11.33,29,13257
1,797,5,1,0,4,4,1,25.0,38,6105
1,765,3,4,0,5,4,1,11.0,20,5734
5,1524,3,0,0,2,4,1,6.17,44,6695
1,872,5,5,0,0,1,0,15.17,24,49613
5,1476,5,1,0,5,2,0,17.17,26,51372
3,388,0,2,0,5,5,1,4.42,42,3153
1,840,4,1,0,2,3,0,12.33,5,52063
1,724,5,0,0,2,4,0,27.58,42,49725
5,1471,0,4,0,5,1,1,11.58,42,9734
5,1467,0,4,0,5,5,0,12.25,19,74844
5,1459,4,0,0,5,5,0,30.25,47,59254
5,1479,1,5,0,0,2,0,18.0,44,45600
5,1445,4,1,0,2,5,1,11.92,20,6067
5,1465,0,1,0,2,5,1,10.67,20,6568
5,1442,4,4,0,2,1,1,9.67,19,8799
1,818,5,1,0,5,3,1,15.08,40,4689
1,855,4,1,0,4,1,1,4.75,12,14302
5,1522,3,0,0,5,1,1,9.83,28,7900
3,272,3,0,0,5,4,1,6.67,25,5293
4,1407,5,4,0,4,4,1,22.83,37,5818
5,1441,2,1,0,0,5,0,5.5,41,59033
5,1558,5,4,0,5,0,0,10.0,28,66928
3,197,5,0,0,5,1,1,7.33,27,4069
1,760,1,5,0,4,5,0,12.75,23,49553
0,1157,0,0,1,3,2,1,10.67,48,2723
5,1508,3,1,2,4,2,0,2.17,8,24234
3,404,1,0,0,5,5,1,7.08,30,2857
3,475,0,2,2,5,3,1,1.08,2,4338
1,884,2,4,0,2,1,1,6.33,24,7635
5,1479,1,5,0,2,4,1,20.33,14,12408
3,16,3,4,0,0,4,1,5.42,15,5293
1,761,1,2,0,4,5,1,16.08,11,10643
2,1099,0,2,0,3,2,1,7.0,25,4028
5,1520,3,5,0,4,4,0,12.08,18,48851
5,1442,4,4,0,0,3,0,26.33,12,52175
5,1442,4,4,0,5,1,1,10.0,40,6009
2,1091,5,0,0,5,4,1,7.25,24,5817
0,1215,5,1,2,4,2,1,2.17,28,2339
5,1557,2,0,0,1,3,1,19.0,21,5772
5,1471,0,4,0,4,1,1,22.42,1,15667
0,1236,5,0,1,5,4,1,8.0,33,2836
5,1508,3,1,0,5,5,1,13.25,20,5060
2,1073,3,5,0,3,2,1,6.0,23,6132
5,1556,5,5,2,5,2,1,2.08,42,2339
1,832,4,4,0,2,2,1,8.83,27,5093
1,763,3,2,0,4,1,0,16.67,25,51595
5,1461,0,2,0,1,5,0,13.08,33,74956
5,1535,5,1,0,2,4,0,12.08,49,64285
1,820,2,4,2,4,5,0,2.25,5,22152
1,860,5,1,0,2,1,0,11.0,11,49613
0,1144,4,2,1,0,2,1,18.17,49,3014
5,1456,4,5,0,4,0,0,12.25,35,52287
2,1059,3,1,0,2,4,1,12.75,26,5067
5,1444,4,5,0,0,5,0,18.58,5,62591
0,1238,3,5,0,4,4,1,10.83,32,2056
1,800,5,4,0,5,3,1,10.75,23,3654
5,1525,3,2,0,4,5,0,16.08,8,82922
3,347,5,4,0,2,1,1,8.0,19,7870
5,1431,2,2,0,2,0,1,24.58,9,14767
1,876,2,5,0,4,5,1,10.33,33,6050
5,1467,0,4,0,5,5,1,10.33,29,7212
1,716,1,4,0,5,3,0,13.67,34,51345
4,1356,4,1,0,1,1,1,25.75,33,5195
5,1535,5,1,0,5,1,1,12.75,47,5033
5,1513,0,5,0,2,2,0,22.08,9,66937
5,1486,1,1,0,2,5,1,11.42,17,11903
1,728,2,2,0,2,0,1,25.08,13,10890
5,1548,5,4,0,5,0,0,11.42,5,66928
1,805,5,1,0,3,2,0,17.08,34,35520
5,1457,5,0,2,2,4,1,2.83,32,4499
5,1501,5,0,1,2,3,1,7.75,15,16906
5,1465,0,1,0,5,5,0,13.08,16,69244
2,1071,4,2,0,1,0,1,15.25,23,12546
5,1449,4,2,0,5,1,1,25.5,48,6009
1,844,2,0,0,5,1,0,9.17,26,47657
1,824,5,1,0,2,2,1,11.67,26,6983
0,1226,2,0,0,5,0,1,10.58,33,3569
5,1488,1,2,0,4,5,1,16.58,35,4761
5,1492,1,5,0,5,4,1,25.67,22,5937
4,1357,0,2,2,2,4,1,2.5,41,3595
3,695,0,5,2,3,4,1,2.42,42,3393
5,1483,1,1,0,2,2,1,9.75,11,20923
5,1506,0,1,0,0,2,0,6.0,32,54841
2,1064,3,4,0,0,2,1,5.58,33,6198
0,1178,3,4,2,0,4,1,2.08,42,2449
1,763,3,2,0,5,5,1,5.92,49,4783
3,311,4,2,0,5,1,1,5.33,39,3015
5,1488,1,2,0,5,0,0,6.17,11,60260
1,711,2,2,0,0,4,0,19.42,35,32347
2,1108,4,0,0,3,2,1,13.5,23,6324
2,987,2,4,0,0,0,1,4.33,20,17753
3,223,3,0,0,5,4,1,6.17,16,6207
3,85,2,1,0,2,3,1,10.25,30,3457
5,1473,0,2,0,4,5,1,14.08,28,7212
1,764,2,4,0,0,5,0,26.5,21,42777
1,843,1,4,0,2,2,0,6.67,44,47585
1,797,5,1,0,0,4,0,7.42,9,49725
2,967,5,2,0,3,1,1,7.0,22,5942
5,1485,3,4,0,5,0,0,13.25,47,56702
5,1525,3,2,0,4,5,1,16.08,9,13798
3,432,1,1,0,0,4,1,7.17,3,19165
3,553,5,0,0,2,3,1,5.0,7,15288
1,784,0,2,0,1,3,0,12.08,32,37929
5,1547,5,0,0,2,3,1,7.5,27,4699
5,1431,2,2,0,4,5,0,18.33,31,36577
1,879,5,2,2,5,2,0,2.25,14,22140
1,791,2,2,0,4,0,1,16.17,41,4230
5,1466,2,1,1,2,4,0,14.0,28,84222
5,1539,2,1,0,5,3,0,13.42,19,53937
5,1501,0,4,0,4,4,0,24.17,41,51817
1,817,5,1,0,2,2,1,10.08,29,5690
5,1454,4,4,0,5,3,0,12.5,47,85249
2,974,2,1,0,0,5,1,9.75,17,5087
1,743,0,0,0,5,5,0,8.25,2,59265
5,1521,5,4,0,5,2,0,12.08,18,47844
5,1522,3,0,0,4,1,1,19.92,42,6287
1,722,1,1,0,2,5,1,13.83,27,5092
2,945,2,1,0,0,5,1,8.0,26,5584
1,797,5,1,0,2,0,1,9.17,15,11627
5,1444,4,5,0,0,3,0,16.17,26,52175
3,287,5,1,0,4,1,1,7.17,20,3050
1,819,4,4,0,2,2,1,9.67,38,6339
5,1456,4,5,0,4,0,0,12.25,28,52287
5,1520,3,5,0,2,2,1,22.17,17,6292
1,858,0,1,0,2,3,1,13.17,4,13054
5,1494,5,4,0,2,2,1,5.67,22,21378
5,1449,4,2,0,2,3,0,22.25,6,52175
3,274,2,4,0,0,1,1,6.67,33,4729
5,1548,5,4,0,4,0,1,22.92,2,13182
5,1458,4,2,0,0,3,1,18.67,2,21242
5,1550,5,4,0,5,0,1,14.58,8,11129
0,1172,4,1,2,4,1,1,2.33,27,5465
1,860,5,1,0,4,3,1,26.5,13,7584
0,1135,3,2,0,1,5,1,11.5,34,2250
1,705,4,4,0,5,5,1,11.17,43,5523
0,1208,2,1,0,2,1,1,8.5,47,1998
0,1141,3,0,0,3,2,1,11.0,2,8393
1,745,0,2,0,2,5,0,24.42,48,54684
4,1317,0,1,0,5,4,1,14.33,38,3859
5,1483,1,1,0,2,2,0,12.75,45,53440
5,1557,2,0,0,2,1,0,7.08,9,57992
1,815,5,4,0,4,4,1,25.83,30,5245
1,870,5,1,0,4,1,1,25.92,12,9201
1,766,2,2,0,5,5,0,6.67,42,41113
5,1479,1,5,0,4,2,0,13.17,27,60160
1,784,0,2,0,2,2,0,24.17,10,42521
3,380,4,0,2,2,3,1,2.17,46,13419
5,1542,5,5,0,2,4,0,20.17,18,62045
5,1560,5,2,0,4,0,0,14.17,15,69168
1,846,4,5,0,4,3,1,15.42,45,5670
1,724,5,0,0,5,3,0,8.0,11,45693
1,886,0,1,0,5,2,1,15.0,41,6241
4,1280,5,1,0,4,2,1,4.75,38,3342
5,1529,3,1,0,5,2,1,13.92,5,11488
3,222,4,0,0,5,3,1,5.92,3,19457
3,448,0,1,0,4,5,1,3.92,25,4190
1,705,4,4,0,5,5,0,10.83,39,50271
1,819,4,4,0,4,1,1,25.25,32,4893
3,640,0,0,0,2,3,1,4.67,30,3105
5,1524,3,0,0,5,5,0,6.67,49,68507
1,879,5,2,0,4,0,1,13.92,13,9201
1,833,4,0,0,5,3,1,9.42,45,5114
1,839,2,5,0,4,1,0,14.75,16,67421
5,1471,0,4,0,2,5,1,6.17,31,6568
2,922,2,1,0,0,3,1,9.83,32,5793
5,1479,1,5,0,5,3,0,24.42,6,41064
3,220,0,4,0,0,2,1,6.67,28,5134
5,1514,0,0,0,0,5,0,26.0,31,39842
5,1471,0,4,0,5,3,1,11.42,9,11205
5,1522,3,0,0,5,0,1,8.0,36,5441
1,750,3,0,0,5,2,0,10.83,10,44583
1,766,2,2,0,5,5,1,6.67,16,5616
1,761,1,2,0,5,5,1,28.25,37,5932
1,812,2,1,0,2,0,0,10.5,31,42457
4,1249,2,1,2,4,5,1,2.33,4,5953
1,828,3,5,0,4,0,1,12.92,36,4054
5,1501,0,4,0,2,4,0,7.33,9,51817
5,1547,5,0,0,5,0,1,10.25,14,11129
1,763,3,2,0,3,0,1,7.92,35,6734
1,908,3,1,0,4,2,1,26.33,34,4044
2,1069,2,1,0,2,0,1,9.17,13,7424
1,744,2,0,2,2,0,0,2.75,22,32859
1,705,4,4,0,5,0,0,13.5,46,60978
5,1434,5,1,0,5,0,1,14.42,5,15822
5,1506,0,1,0,1,3,1,25.17,30,5322
3,197,5,0,0,5,1,1,7.33,34,1890
1,723,2,2,0,4,4,1,15.0,42,5276
1,816,1,0,2,2,5,0,2.17,48,23424
1,765,3,4,0,5,5,1,9.92,31,4783
1,775,0,0,0,4,2,0,18.75,19,37658
5,1488,1,2,0,2,4,1,26.42,26,5975
4,1400,4,5,0,5,5,1,24.17,39,5934
5,1437,3,4,0,4,5,1,24.5,25,6885
5,1434,5,1,1,2,0,1,12.25,25,12315
5,1520,3,5,0,0,2,1,16.92,48,5892
1,763,3,2,0,4,4,0,16.75,34,51707
5,1501,0,4,0,5,1,1,10.75,39,6435
3,590,1,2,2,5,5,1,2.0,47,3000
5,1554,2,2,0,0,3,1,16.42,48,5772
3,494,4,4,0,0,2,1,6.92,30,6356
3,492,0,0,0,2,5,1,6.17,9,7462
5,1482,5,5,0,2,2,1,22.92,10,13083
5,1469,0,5,0,4,4,1,11.42,25,8112
0,1134,3,2,0,3,5,1,10.25,44,2250
5,1544,2,5,0,1,0,1,11.17,14,7751
5,1528,0,1,0,0,2,1,7.75,11,10009
3,22,3,1,0,4,4,1,5.75,40,3223
1,810,5,2,0,5,3,1,5.58,10,8046
5,1560,5,2,0,2,3,1,25.42,25,4099
1,874,2,4,0,2,5,0,6.42,41,39859
2,1099,0,2,0,3,2,1,5.83,33,4028
2,1068,5,5,2,5,4,1,2.58,11,7412
1,828,3,5,0,4,1,1,12.67,22,6280
1,844,2,0,0,5,3,0,9.08,38,47408
3,415,3,2,2,5,1,1,1.33,45,1788
2,935,3,1,0,5,5,1,14.25,48,5529
5,1479,1,5,0,2,2,1,23.25,41,5606
3,624,2,0,0,5,0,1,9.83,11,10838
1,888,0,2,0,2,2,1,23.67,21,4105
5,1442,4,4,0,2,5,1,7.42,25,6067
1,849,4,2,0,1,3,1,14.0,27,5985
1,863,5,4,0,2,1,1,9.0,24,5152
3,530,5,2,0,3,1,1,5.67,21,3734
5,1554,2,2,0,2,4,0,21.0,20,73369
5,1525,3,2,0,2,1,0,22.67,41,51707
5,1557,2,0,0,5,1,0,10.25,27,57992
2,1106,4,0,0,3,2,1,10.33,16,8089
5,1553,2,5,0,2,1,1,22.25,32,4979
2,988,5,4,0,2,2,1,6.92,12,5942
1,810,5,2,0,2,4,1,25.17,23,4556
5,1477,1,4,0,5,0,1,13.08,38,4755
5,1488,1,2,0,2,4,0,26.42,44,57057
5,1483,1,1,0,0,2,0,5.67,18,57920
5,1483,1,1,0,0,2,1,5.67,5,11868
3,515,5,1,2,4,2,1,2.08,39,2339
5,1536,2,0,0,2,4,0,28.42,18,65529
5,1518,3,4,0,2,0,0,10.75,30,38099
5,1555,5,5,0,4,3,0,10.92,23,45805
5,1530,2,0,0,0,5,0,23.75,33,41281
2,1057,1,2,0,4,2,1,14.83,41,3219
5,1517,5,1,0,0,2,0,9.33,6,41269
4,1386,5,1,2,4,2,1,2.25,25,2614
1,721,2,1,0,0,4,1,7.92,48,4700
5,1543,2,0,0,2,1,0,5.58,25,45672
1,724,5,0,0,0,4,0,22.92,15,49725
3,235,0,0,0,5,2,1,7.25,45,4071
5,1465,0,1,0,2,5,0,9.5,38,54684
1,909,1,4,0,2,5,1,11.5,32,5320
2,978,5,2,0,4,4,1,16.67,8,7412
5,1524,3,0,0,5,1,1,6.83,15,13372
1,765,3,4,0,1,1,1,20.0,29,6557
4,1315,3,4,0,2,2,1,6.42,2,9964
5,1479,1,5,0,2,0,0,21.25,19,44144
5,1550,5,4,0,2,3,0,8.25,43,60365
1,806,5,4,0,4,4,1,23.17,17,9298
1,704,2,1,2,4,4,1,2.17,39,2903
5,1464,2,2,2,5,0,1,2.83,2,7425
3,595,3,0,0,5,1,1,8.25,7,4836
5,1500,5,1,2,4,0,1,1.83,13,5103
5,1539,2,1,2,4,5,0,2.25,10,36712
3,409,1,4,0,2,5,1,9.58,9,14545
5,1505,5,5,0,4,2,0,12.67,24,53152
5,1456,4,5,2,5,5,0,2.92,35,31982
1,909,1,4,2,4,3,1,1.42,42,1526
1,728,2,2,0,5,5,1,6.25,40,5507
1,846,4,5,0,0,5,0,16.33,41,50271
5,1488,1,2,0,5,5,0,5.67,8,49553
0,1164,4,0,0,5,0,1,10.0,26,3862
4,1282,2,2,0,2,4,1,24.58,11,10969
1,846,4,5,0,2,0,0,19.75,6,60978
1,858,0,1,0,0,5,0,6.67,28,54684
3,88,2,5,0,4,3,1,10.75,36,4393
1,825,5,0,0,2,1,1,27.0,43,4417
4,1319,1,4,0,4,4,1,24.17,34,4485
2,1006,5,5,0,1,4,1,10.75,39,5817
5,1520,3,5,0,2,0,0,21.67,18,38099
1,895,4,1,1,5,1,1,15.83,22,9041
5,1465,0,1,0,2,1,0,9.33,38,72828
0,1217,2,2,0,3,5,1,6.42,33,2409
1,763,3,2,0,5,1,0,7.33,8,51595
1,771,3,1,0,5,1,1,17.08,30,5146
3,281,5,2,0,5,1,1,4.92,23,4069
5,1515,3,5,0,2,4,1,21.5,43,10478
1,719,2,1,0,4,5,1,3.83,32,4161
5,1482,5,5,0,4,2,1,12.92,49,4909
3,18,2,4,0,2,5,1,7.67,19,4337
5,1529,3,1,0,5,2,1,13.92,14,11488
3,179,4,2,2,5,1,1,2.42,34,2966
1,797,5,1,0,2,4,1,12.08,3,11928
5,1529,3,1,0,5,2,1,12.83,41,5823
1,763,3,2,0,0,5,1,20.58,10,7774
3,296,5,4,0,2,0,1,7.75,21,4056
5,1511,0,2,0,0,3,0,17.25,32,37985
5,1444,4,5,0,4,1,0,13.5,28,55983
1,908,3,1,0,2,2,1,13.33,29,4044
1,715,2,4,0,2,5,1,7.25,35,3855
5,1465,0,1,0,2,4,1,12.58,16,9372
1,889,3,5,0,5,5,1,24.33,21,3844
0,1189,4,5,0,4,3,1,13.75,36,3705
2,1108,4,0,0,5,2,1,9.92,39,6324
5,1471,0,4,0,2,5,1,7.58,37,6568
0,1226,2,0,0,5,3,1,8.75,18,7056
1,762,2,5,0,0,4,1,17.25,41,4700
1,812,2,1,0,1,1,1,23.33,22,3988
5,1524,3,0,0,5,4,1,9.33,46,5960
5,1490,1,4,0,2,5,1,8.33,37,4393
3,656,0,4,2,4,3,1,1.33,8,4548
5,1514,0,0,1,5,3,1,32.17,34,9960
1,716,1,4,0,2,5,0,10.08,32,49553
1,845,4,0,0,5,5,0,6.67,35,50271
1,747,0,4,0,2,5,1,7.58,35,6158
1,860,5,1,0,2,3,1,11.33,42,4593
2,1019,2,2,0,1,4,1,11.83,24,6395
5,1442,4,4,0,5,5,1,11.33,48,8283
3,197,5,0,0,2,0,1,6.83,11,5103
1,745,0,2,0,4,5,0,17.92,12,54684
0,1135,3,2,0,3,2,1,5.25,47,2228
4,1291,4,0,0,2,2,1,4.67,4,6804
5,1483,1,1,0,2,2,1,9.92,40,5206
5,1560,5,2,0,4,0,0,17.33,20,69168
5,1456,4,5,2,5,5,1,2.92,36,4499
5,1544,2,5,2,5,5,0,2.17,2,25736
5,1471,0,4,0,5,5,1,10.5,1,20509
2,1106,4,0,0,5,5,1,7.33,39,5790
5,1467,0,4,0,5,4,0,13.0,49,60508
3,109,5,0,0,5,4,1,6.33,22,5636
5,1458,4,2,0,2,0,0,25.67,35,52287
5,1496,0,4,0,1,3,0,23.33,11,37985
1,857,2,1,0,2,3,1,12.83,25,5530
5,1558,5,4,0,5,0,0,12.92,11,66928
5,1445,4,1,0,5,0,1,15.5,6,14620
1,759,2,2,2,2,1,0,2.75,32,27864
5,1486,1,1,0,2,0,0,11.92,28,60260
5,1521,5,4,0,2,0,1,8.75,27,4658
2,1019,2,2,0,1,4,1,11.83,14,5954
1,758,2,2,0,5,5,1,24.75,22,5052
1,873,2,2,0,1,1,0,13.33,16,45257
5,1495,5,1,1,2,1,1,10.33,13,17103
5,1520,3,5,0,4,1,0,11.25,13,41314
5,1511,0,2,2,5,5,1,1.75,42,2150
1,705,4,4,0,5,1,0,13.17,41,55983
5,1463,0,1,0,2,3,1,11.92,10,12544
5,1492,1,5,0,4,4,1,11.5,26,5937
5,1444,4,5,0,5,0,0,24.08,48,60978
0,1201,2,1,0,4,4,1,5.67,45,2480
5,1536,2,0,0,5,0,0,7.33,15,54777
5,1534,5,1,0,2,3,0,13.42,24,53645
1,844,2,0,0,5,5,0,7.92,15,59033
5,1479,1,5,0,5,3,0,24.42,19,41064
5,1445,4,1,0,2,1,1,12.75,42,8589
5,1467,0,4,0,2,4,1,8.33,18,8112
1,747,0,4,0,2,5,1,9.58,31,6578
5,1486,1,1,0,2,0,0,11.92,32,60260
3,127,2,2,0,1,1,1,10.42,16,3349
2,1062,4,1,0,2,0,1,14.75,29,6109
5,1469,0,5,2,5,2,0,2.58,26,40360
4,1402,2,2,0,2,1,1,22.92,32,6581
5,1492,1,5,0,2,4,1,21.0,18,5937
5,1543,2,0,0,2,0,1,4.92,17,4496
3,71,1,1,2,4,2,1,2.83,44,3275
1,879,5,2,0,4,3,0,15.5,5,45693
1,810,5,2,0,4,4,1,15.0,33,4977
0,1226,2,0,1,5,0,1,8.25,47,3090
5,1503,0,2,0,5,1,0,4.67,15,44280
3,653,1,0,0,5,0,1,6.75,22,4257
1,716,1,4,0,4,4,1,23.08,38,6044
2,1009,5,1,0,5,4,1,13.75,2,7412
0,1224,2,1,0,0,0,1,10.92,24,3090
4,1397,2,2,2,5,1,1,2.83,40,2637
5,1520,3,5,0,4,1,1,11.25,28,6287
5,1457,5,0,0,5,2,0,7.17,30,69101
2,967,5,2,0,4,4,1,14.5,28,7513
